model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
Aygo,2019,8490,Manual,9059,Petrol,145,57.7,1
Aygo,2019,9790,Manual,1472,Petrol,145,57.7,1
Aygo,2019,9490,Manual,1424,Petrol,145,57.7,1
Aygo,2019,9490,Manual,1614,Petrol,145,56.5,1
Aygo,2019,9490,Manual,1114,Petrol,145,56.5,1
Aygo,2019,9490,Manual,1208,Petrol,145,56.5,1
Aygo,2017,6290,Manual,22181,Petrol,0,69,1
Aygo,2016,6720,Manual,23357,Petrol,0,69,1
Aygo,2014,5590,Manual,37430,Petrol,0,69,1
Aygo,2015,6290,Manual,27700,Petrol,0,69,1
Aygo,2019,8790,Manual,2570,Petrol,145,56.5,1
Aygo,2019,8790,Manual,3116,Petrol,145,56.5,1
Aygo,2018,6595,Manual,28335,Petrol,145,69,1
Aygo,2018,6995,Manual,20294,Petrol,150,69,1
Aygo,2018,8790,Manual,9599,Petrol,145,56.5,1
Aygo,2015,6495,Manual,17872,Petrol,0,69,1
Aygo,2018,9995,Semi-Auto,25148,Petrol,150,67.3,1
Aygo,2019,8790,Manual,2106,Petrol,145,56.5,1
Aygo,2019,7890,Manual,6183,Petrol,145,56.5,1
Aygo,2018,9990,Manual,3452,Petrol,145,56.5,1
Aygo,2019,8790,Manual,2540,Petrol,145,56.5,1
Aygo,2015,5990,Manual,19856,Petrol,0,69,1
Aygo,2018,8490,Manual,10125,Petrol,150,68.9,1
Aygo,2017,7990,Manual,25318,Petrol,0,68.9,1
Aygo,2017,6995,Manual,36473,Petrol,0,68.9,1
Aygo,2015,5795,Manual,25688,Petrol,0,69,1
Aygo,2018,7490,Manual,19506,Petrol,145,69,1
Aygo,2018,7895,Manual,11932,Petrol,145,68.9,1
Aygo,2014,6495,Manual,26858,Petrol,0,69,1
Aygo,2018,9695,Semi-Auto,9484,Petrol,145,67.3,1
Aygo,2017,7190,Manual,21596,Petrol,145,69,1
Aygo,2018,8490,Manual,9280,Petrol,150,68.9,1
Aygo,2015,5795,Manual,34182,Petrol,0,69,1
Aygo,2017,6495,Manual,27372,Petrol,0,69,1
Aygo,2018,7495,Manual,27537,Petrol,145,68.9,1
Aygo,2017,6995,Manual,15048,Petrol,145,68.9,1
Aygo,2017,6995,Manual,21561,Petrol,145,69,1
Aygo,2015,5990,Manual,32674,Petrol,0,69,1
Aygo,2016,7990,Manual,37555,Petrol,0,69,1
Aygo,2018,7490,Manual,21971,Petrol,150,69,1
Aygo,2017,7295,Manual,14923,Petrol,145,68.9,1
Aygo,2018,6895,Manual,17757,Petrol,145,69,1
Aygo,2018,6895,Manual,19057,Petrol,145,69,1
Aygo,2018,7995,Manual,24807,Petrol,145,68.9,1
Aygo,2017,7195,Manual,13765,Petrol,145,68.9,1
Aygo,2017,7290,Manual,25912,Petrol,0,68.9,1
Aygo,2019,9995,Manual,6130,Petrol,145,57.7,1
Aygo,2019,9495,Manual,5883,Petrol,145,56.5,1
Aygo,2015,5999,Manual,36010,Petrol,0,69,1
Aygo,2015,6040,Manual,31570,Petrol,0,69,1
Aygo,2016,6030,Manual,15416,Petrol,0,69,1
Aygo,2014,6250,Manual,35256,Petrol,0,69,1
Aygo,2018,8260,Manual,9813,Petrol,145,56.5,1
Aygo,2017,7990,Semi-Auto,19526,Petrol,150,67,1
Aygo,2017,6190,Manual,37500,Petrol,150,69,1
Aygo,2017,6730,Manual,15453,Petrol,0,69,1
Aygo,2015,6100,Manual,24317,Petrol,0,69,1
Aygo,2016,5999,Manual,31430,Petrol,0,69,1
Aygo,2016,6995,Manual,11395,Petrol,0,69,1
Aygo,2019,8890,Manual,8121,Petrol,145,56.5,1
Aygo,2014,5990,Manual,23332,Petrol,0,69,1
Aygo,2016,6750,Manual,33691,Petrol,0,69,1
Aygo,2015,5850,Manual,28531,Petrol,0,69,1
Aygo,2016,6690,Manual,34211,Petrol,0,69,1
Aygo,2015,5698,Manual,25152,Petrol,0,69,1
Aygo,2015,6460,Manual,31234,Petrol,0,69,1
Aygo,2019,11695,Manual,5346,Petrol,145,57.7,1
Aygo,2017,7270,Manual,10500,Petrol,145,68.9,1
Aygo,2017,7490,Manual,22972,Petrol,0,68.9,1
Aygo,2018,7590,Manual,21421,Petrol,150,68.9,1
Aygo,2017,7490,Manual,14281,Petrol,145,68.9,1
Aygo,2017,7980,Semi-Auto,15439,Petrol,150,67,1
Aygo,2017,6790,Manual,32251,Petrol,0,68.9,1
Aygo,2018,10290,Semi-Auto,372,Petrol,150,67.3,1
Aygo,2017,6990,Manual,3282,Petrol,150,69,1
Aygo,2018,7995,Manual,20001,Petrol,145,68.9,1
Aygo,2019,12995,Semi-Auto,3868,Petrol,150,56.5,1
Aygo,2015,6495,Manual,38153,Petrol,0,69,1
Aygo,2017,6695,Manual,27884,Petrol,145,69,1
Aygo,2017,8295,Manual,10890,Petrol,145,68.9,1
Aygo,2017,7395,Manual,32589,Petrol,145,68.9,1
Aygo,2018,7995,Manual,10119,Petrol,150,69,1
Aygo,2017,8200,Manual,17571,Petrol,0,68.9,1
Aygo,2018,9995,Manual,5441,Petrol,150,56.5,1
Aygo,2017,6995,Manual,26114,Petrol,150,69,1
Aygo,2018,8495,Manual,5051,Petrol,145,68.9,1
Aygo,2018,9295,Manual,9411,Petrol,145,56.5,1
Aygo,2016,6190,Manual,15980,Petrol,0,69,1
Aygo,2018,7790,Manual,20323,Petrol,145,68.9,1
Aygo,2016,8290,Manual,10837,Petrol,0,69,1
Aygo,2020,9480,Manual,10000,Petrol,145,56.5,1
Aygo,2018,13881,Manual,12447,Petrol,150,56.5,1
Aygo,2018,8995,Manual,6877,Petrol,150,56.5,1
Aygo,2019,9895,Manual,3784,Petrol,145,57.7,1
Aygo,2016,6295,Manual,29926,Petrol,0,69,1
Aygo,2017,7995,Manual,22458,Petrol,145,68.9,1
Aygo,2019,10795,Semi-Auto,4848,Petrol,145,56.5,1
Aygo,2018,8195,Manual,23741,Petrol,145,56.5,1
Aygo,2017,6995,Manual,12114,Petrol,145,69,1
Aygo,2017,6795,Manual,21913,Petrol,145,69,1
Aygo,2019,10195,Manual,2114,Petrol,145,57.7,1
Aygo,2017,8495,Semi-Auto,12984,Petrol,145,67,1
Aygo,2019,9995,Semi-Auto,5933,Petrol,145,56.5,1
Aygo,2019,11250,Semi-Auto,2014,Petrol,145,55.4,1
Aygo,2018,7895,Manual,27441,Petrol,145,68.9,1
Aygo,2016,5998,Manual,41293,Petrol,0,69,1
Aygo,2018,9395,Manual,8951,Petrol,145,68.9,1
Aygo,2017,6995,Manual,41562,Petrol,145,68.9,1
Aygo,2017,8395,Semi-Auto,11379,Petrol,0,67.3,1
Aygo,2017,8195,Manual,11669,Petrol,0,68.9,1
Aygo,2019,10382,Semi-Auto,6774,Petrol,150,55.4,1
Aygo,2019,9295,Manual,5,Petrol,145,56.5,1
Aygo,2019,9295,Manual,10,Petrol,145,56.5,1
Aygo,2017,8998,Manual,16376,Petrol,145,68.9,1
Aygo,2017,7395,Manual,27577,Petrol,0,69,1
Aygo,2014,5600,Manual,31294,Petrol,0,69,1
Aygo,2017,7998,Semi-Auto,9775,Petrol,0,67,1
Aygo,2019,9295,Manual,5426,Petrol,145,57.7,1
Aygo,2019,10495,Semi-Auto,301,Petrol,145,56.5,1
Aygo,2019,9495,Manual,1723,Petrol,145,57.7,1
Aygo,2019,10495,Manual,10,Petrol,145,57.7,1
Aygo,2018,7298,Manual,28601,Petrol,150,69,1
Aygo,2018,6798,Manual,28809,Petrol,150,69,1
Aygo,2019,8998,Manual,7212,Petrol,150,56.5,1
Aygo,2019,8998,Manual,5104,Petrol,150,56.5,1
Aygo,2019,9998,Manual,6099,Petrol,150,56.5,1
Aygo,2017,7795,Manual,13991,Petrol,150,69,1
Aygo,2018,7998,Manual,8224,Petrol,145,56.5,1
Aygo,2016,6995,Manual,12380,Petrol,0,69,1
Aygo,2014,5998,Manual,25127,Petrol,0,69,1
Aygo,2019,8798,Manual,12564,Petrol,145,56.5,1
Aygo,2018,9995,Manual,15514,Petrol,150,56.5,1
Aygo,2018,8995,Manual,4454,Petrol,150,56.5,1
Aygo,2018,8195,Manual,20205,Petrol,145,68.9,1
Aygo,2018,8995,Manual,13114,Petrol,145,56.5,1
Aygo,2019,9495,Manual,9114,Petrol,145,56.5,1
Aygo,2017,7495,Manual,23114,Petrol,145,68.9,1
Aygo,2017,7490,Manual,12844,Petrol,145,68.9,1
Aygo,2018,7498,Manual,23861,Petrol,145,56.5,1
Aygo,2019,8998,Manual,11204,Petrol,145,56.5,1
Aygo,2017,7195,Manual,28843,Petrol,150,69,1
Aygo,2015,5995,Manual,31830,Petrol,0,69,1
Aygo,2015,7595,Semi-Auto,20600,Petrol,0,67,1
Aygo,2019,8998,Manual,8619,Petrol,150,56.5,1
Aygo,2017,8495,Manual,5900,Petrol,150,68.9,1
Aygo,2014,5995,Manual,33000,Petrol,0,69,1
Aygo,2017,8995,Manual,15500,Petrol,0,68.9,1
Aygo,2017,9495,Manual,20000,Petrol,0,68.9,1
Aygo,2017,8495,Manual,19000,Petrol,145,68.9,1
Aygo,2016,8995,Manual,18200,Petrol,0,69,1
Aygo,2018,8895,Manual,12000,Petrol,145,56.5,1
Aygo,2017,8995,Manual,6000,Petrol,145,68.9,1
Aygo,2019,10995,Manual,25,Petrol,150,57.7,1
Aygo,2017,7295,Manual,11341,Petrol,150,68.9,1
Aygo,2017,6995,Manual,26270,Petrol,145,68.9,1
Aygo,2018,8495,Manual,19558,Petrol,145,56.5,1
Aygo,2017,9995,Semi-Auto,14829,Petrol,145,67,1
Aygo,2020,10750,Manual,15,Petrol,150,57.7,1
Aygo,2018,9395,Manual,3758,Petrol,145,56.5,1
Aygo,2019,8995,Manual,2333,Petrol,145,56.5,1
Aygo,2018,8375,Manual,4301,Petrol,145,56.5,1
Aygo,2015,5995,Manual,38551,Petrol,0,69,1
Aygo,2016,6495,Manual,18507,Petrol,0,69,1
Aygo,2019,9995,Manual,25,Petrol,145,56.5,1
Aygo,2019,9995,Manual,25,Petrol,145,56.5,1
Aygo,2019,9995,Manual,25,Petrol,145,56.5,1
Aygo,2019,8995,Manual,9233,Petrol,145,56.5,1
Aygo,2018,7790,Manual,15255,Petrol,145,68.9,1
Aygo,2013,3891,Manual,36280,Petrol,0,65.7,1
Aygo,2014,4995,Manual,23700,Petrol,0,65.7,1
Aygo,2017,6072,Manual,23945,Petrol,0,69,1
Aygo,2017,6594,Manual,7866,Petrol,0,69,1
Aygo,2019,9995,Manual,5252,Petrol,145,57.7,1
Aygo,2014,6995,Manual,43841,Petrol,0,69,1
Aygo,2015,6495,Manual,45536,Petrol,0,69,1
Aygo,2019,9495,Manual,20200,Petrol,145,56.5,1
Aygo,2019,10995,Manual,3500,Petrol,145,57.7,1
Aygo,2017,8295,Manual,12512,Petrol,0,68.9,1
Aygo,2018,8995,Semi-Auto,16197,Petrol,150,67,1
Aygo,2017,9495,Manual,14400,Petrol,0,68.9,1
Aygo,2018,9995,Manual,5600,Petrol,150,56.5,1
Aygo,2019,10495,Manual,3500,Petrol,145,56.5,1
Aygo,2019,10495,Manual,3500,Petrol,145,56.5,1
Aygo,2017,8995,Manual,17300,Petrol,145,68.9,1
Aygo,2017,8495,Manual,8208,Petrol,145,68.9,1
Aygo,2019,9995,Manual,7292,Petrol,145,57.7,1
Aygo,2017,7495,Manual,16791,Petrol,145,69,1
Aygo,2017,6995,Manual,21588,Petrol,145,69,1
Aygo,2016,8495,Manual,14636,Petrol,0,69,1
Aygo,2015,6995,Manual,12098,Petrol,0,69,1
Aygo,2016,6698,Manual,36787,Petrol,0,69,1
Aygo,2016,6998,Manual,28707,Petrol,0,69,1
Aygo,2016,6995,Manual,15023,Petrol,0,69,1
Aygo,2017,8495,Manual,11945,Petrol,145,68.9,1
Aygo,2017,7995,Manual,10407,Petrol,0,68.9,1
Aygo,2016,7298,Manual,20605,Petrol,0,69,1
Aygo,2016,6498,Manual,37336,Petrol,0,69,1
Aygo,2014,6399,Manual,17558,Petrol,0,69,1
Aygo,2018,6095,Manual,33000,Petrol,145,69,1
Aygo,2015,6000,Manual,30125,Petrol,0,69,1
Aygo,2017,9295,Manual,7824,Petrol,145,68.9,1
Aygo,2018,8900,Manual,9148,Petrol,145,56.5,1
Aygo,2017,6591,Manual,29483,Petrol,0,69,1
Aygo,2018,6091,Manual,33000,Petrol,145,69,1
Aygo,2016,6998,Manual,12170,Petrol,0,69,1
Aygo,2017,7390,Manual,22438,Petrol,0,68.9,1
Aygo,2018,7291,Manual,21232,Petrol,145,68.9,1
Aygo,2016,6791,Manual,7032,Petrol,0,69,1
Aygo,2019,9995,Manual,6562,Petrol,145,56.5,1
Aygo,2015,6990,Manual,31643,Petrol,0,69,1
Aygo,2015,7995,Semi-Auto,11500,Petrol,0,67,1
Aygo,2017,6550,Manual,17047,Petrol,0,69,1
Aygo,2018,8295,Manual,21000,Petrol,150,68.9,1
Aygo,2017,7495,Manual,12355,Petrol,150,68.9,1
Aygo,2018,7830,Manual,15929,Petrol,145,68.9,1
Aygo,2019,10995,Manual,1400,Petrol,145,57.7,1
Aygo,2016,5991,Manual,30061,Petrol,0,69,1
Aygo,2018,6530,Manual,32574,Petrol,145,69,1
Aygo,2017,7995,Manual,17000,Petrol,145,68.9,1
Aygo,2020,10295,Manual,50,Petrol,145,56.5,1
Aygo,2020,9995,Manual,50,Petrol,145,56.5,1
Aygo,2016,6495,Manual,30212,Petrol,0,69,1
Aygo,2017,8495,Manual,21000,Petrol,0,69,1
Aygo,2016,7995,Manual,25300,Petrol,0,69,1
Aygo,2019,10495,Manual,5600,Petrol,145,56.5,1
Aygo,2018,8995,Manual,900,Petrol,145,68.9,1
Aygo,2018,5991,Manual,42460,Petrol,145,69,1
Aygo,2018,5991,Manual,39075,Petrol,145,69,1
Aygo,2018,6450,Manual,35979,Petrol,145,69,1
Aygo,2016,7500,Semi-Auto,21309,Petrol,0,67.3,1
Aygo,2018,7691,Manual,17290,Petrol,145,68.9,1
Aygo,2015,6321,Manual,20215,Petrol,0,69,1
Aygo,2017,8495,Manual,27000,Petrol,0,68.9,1
Aygo,2019,11500,Manual,389,Petrol,150,56.5,1
Aygo,2019,10490,Manual,4679,Petrol,150,57.7,1
Aygo,2018,9495,Manual,11561,Petrol,145,68.9,1
Aygo,2020,10995,Manual,1000,Petrol,145,57.7,1
Aygo,2017,6995,Manual,10529,Petrol,145,69,1
Aygo,2017,7495,Manual,10800,Petrol,150,68.9,1
Aygo,2015,6974,Manual,33882,Petrol,0,69,1
Aygo,2017,6495,Manual,17987,Petrol,145,69,1
Aygo,2017,6500,Manual,11594,Petrol,145,69,1
Aygo,2018,7851,Manual,20460,Petrol,145,68.9,1
Aygo,2013,4490,Manual,16180,Petrol,0,65.7,1
Aygo,2016,7495,Manual,9498,Petrol,0,69,1
Aygo,2019,12999,Semi-Auto,1862,Petrol,145,55.4,1
Aygo,2017,8799,Manual,1000,Petrol,145,68.9,1
Aygo,2017,8298,Manual,15830,Petrol,150,68.9,1
Aygo,2016,5999,Manual,33564,Petrol,0,69,1
Aygo,2017,7990,Manual,9961,Petrol,145,68.9,1
Aygo,2019,9690,Manual,3222,Petrol,145,56.5,1
Aygo,2019,10390,Manual,2850,Petrol,145,57.7,1
Aygo,2013,5000,Manual,33808,Petrol,0,65.7,1
Aygo,2016,5798,Manual,42318,Petrol,0,69,1
Aygo,2014,6991,Automatic,26000,Petrol,0,67,1
Aygo,2017,7495,Manual,19238,Petrol,0,68.9,1
Aygo,2019,10290,Manual,7065,Petrol,150,56.5,1
Aygo,2019,10290,Manual,6942,Petrol,150,56.5,1
Aygo,2019,10290,Manual,6900,Petrol,150,56.5,1
Aygo,2019,9990,Manual,7640,Petrol,150,56.5,1
Aygo,2017,6790,Manual,19967,Petrol,0,69,1
Aygo,2016,6498,Manual,46223,Petrol,0,69,1
Aygo,2015,5498,Manual,27300,Petrol,0,69,1
Aygo,2017,6200,Manual,16220,Petrol,0,69,1
Aygo,2017,7495,Manual,28447,Petrol,150,68.9,1
Aygo,2017,6850,Manual,18898,Petrol,150,68.9,1
Aygo,2014,4990,Manual,45725,Petrol,0,69,1
Aygo,2018,8750,Manual,9451,Petrol,145,56.5,1
Aygo,2018,9799,Semi-Auto,5691,Petrol,145,56.5,1
Aygo,2019,12240,Manual,2614,Petrol,145,56.5,1
Aygo,2016,5730,Manual,35745,Petrol,0,69,1
Aygo,2018,8282,Manual,14309,Petrol,150,68.9,1
Aygo,2018,8282,Manual,12736,Petrol,150,68.9,1
Aygo,2017,7999,Manual,10947,Petrol,145,68.9,1
Aygo,2017,7999,Manual,8800,Petrol,145,68.9,1
Aygo,2018,9298,Manual,8239,Petrol,150,56.5,1
Aygo,2018,7990,Manual,6118,Petrol,145,56.5,1
Aygo,2015,5725,Manual,22673,Petrol,0,69,1
Aygo,2019,9293,Manual,9199,Petrol,145,57.7,1
Aygo,2018,8212,Manual,7669,Petrol,145,56.5,1
Aygo,2014,4390,Manual,46406,Petrol,0,65.7,1
Aygo,2017,8491,Manual,6628,Petrol,0,68.9,1
Aygo,2014,3998,Manual,45451,Petrol,0,65.7,1
Aygo,2018,8472,Manual,17766,Petrol,145,56.5,1
Aygo,2015,6495,Manual,11599,Petrol,0,69,1
Aygo,2015,5995,Manual,26984,Petrol,0,69,1
Aygo,2019,11063,Semi-Auto,2643,Petrol,145,56.5,1
Aygo,2018,10011,Manual,11857,Petrol,145,56.5,1
Aygo,2018,9831,Manual,10742,Petrol,145,56.5,1
Aygo,2019,11690,Manual,9659,Petrol,145,56.5,1
Aygo,2017,6154,Manual,19640,Petrol,145,69,1
Aygo,2017,7795,Manual,15788,Petrol,145,68.9,1
Aygo,2019,9700,Manual,5560,Petrol,145,57.7,1
Aygo,2019,9800,Manual,2839,Petrol,145,57.7,1
Aygo,2019,9750,Manual,3765,Petrol,145,57.7,1
Aygo,2019,9800,Manual,7111,Petrol,145,57.7,1
Aygo,2019,9700,Manual,4532,Petrol,145,57.7,1
Aygo,2019,9750,Manual,3565,Petrol,145,57.7,1
Aygo,2018,8158,Manual,11262,Petrol,145,68.9,1
Aygo,2019,8582,Manual,6030,Petrol,145,56.5,1
Aygo,2018,7774,Manual,8428,Petrol,145,56.5,1
Aygo,2019,8405,Manual,12465,Petrol,145,56.5,1
Aygo,2015,6181,Manual,24304,Petrol,0,69,1
Aygo,2018,8202,Manual,10987,Petrol,145,69,1
Aygo,2019,9800,Manual,4627,Petrol,145,57.7,1
Aygo,2017,6260,Manual,17935,Petrol,0,69,1
Aygo,2017,8102,Semi-Auto,21586,Petrol,145,67,1
Aygo,2018,7901,Manual,10437,Petrol,145,56.5,1
Aygo,2016,6602,Manual,23909,Petrol,0,69,1
Aygo,2017,8432,Manual,11367,Petrol,145,68.9,1
Aygo,2014,5052,Manual,30577,Petrol,0,65.7,1
Aygo,2019,10725,Semi-Auto,4610,Petrol,145,56.5,1
Aygo,2018,9991,Semi-Auto,5409,Petrol,150,67.3,1
Aygo,2017,7791,Manual,17318,Petrol,150,68.9,1
Aygo,2018,9082,Automatic,12005,Petrol,145,67,1
Aygo,2016,5722,Manual,25078,Petrol,0,69,1
Aygo,2018,7992,Manual,15655,Petrol,145,68.9,1
Aygo,2018,7212,Manual,9303,Petrol,145,69,1
Aygo,2019,9780,Manual,1585,Petrol,145,57.7,1
Aygo,2017,8210,Manual,8606,Petrol,0,68.9,1
Aygo,2019,9900,Manual,1527,Petrol,145,57.7,1
Aygo,2019,8800,Manual,6878,Petrol,145,57.7,1
Aygo,2017,7332,Manual,10073,Petrol,145,69,1
Aygo,2017,7892,Manual,14212,Petrol,145,68.9,1
Aygo,2018,8750,Manual,9451,Petrol,150,56.5,1
Aygo,2017,7792,Manual,17291,Petrol,145,68.9,1
Aygo,2018,8395,Manual,9449,Petrol,145,56.5,1
Aygo,2016,7370,Manual,21780,Petrol,0,69,1
Aygo,2017,5990,Manual,30670,Petrol,145,69,1
Aygo,2015,6291,Manual,8539,Petrol,0,69,1
Aygo,2017,6850,Manual,18898,Petrol,150,68.9,1
Aygo,2018,7925,Manual,9995,Petrol,145,68.9,1
Aygo,2015,6991,Manual,21637,Petrol,0,69,1
Aygo,2019,8798,Manual,9924,Petrol,145,56.5,1
Aygo,2016,6395,Manual,20472,Petrol,0,69,1
Aygo,2016,5889,Manual,23225,Petrol,0,69,1
Aygo,2017,6191,Manual,20741,Petrol,0,69,1
Aygo,2016,6230,Manual,20754,Petrol,0,69,1
Aygo,2018,9831,Manual,10904,Petrol,145,56.5,1
Aygo,2018,9740,Manual,7359,Petrol,145,56.5,1
Aygo,2015,5911,Manual,34551,Petrol,0,69,1
Aygo,2018,9740,Manual,16218,Petrol,145,56.5,1
Aygo,2019,9491,Manual,1855,Petrol,145,57.7,1
Aygo,2017,8892,Automatic,24333,Petrol,145,67.3,1
Aygo,2017,7792,Manual,11618,Petrol,0,68.9,1
Aygo,2018,7292,Manual,10668,Petrol,145,69,1
Aygo,2019,9999,Manual,7670,Petrol,150,56.5,1
Aygo,2017,6295,Manual,40037,Petrol,150,69,1
Aygo,2017,6999,Manual,12590,Petrol,0,69,1
Aygo,2015,6399,Manual,19714,Petrol,0,69,1
Aygo,2017,6799,Manual,8755,Petrol,0,69,1
Aygo,2017,7399,Manual,17945,Petrol,150,68.9,1
Aygo,2016,7532,Manual,20604,Petrol,0,69,1
Aygo,2017,7713,Automatic,26210,Petrol,145,67,1
Aygo,2017,7495,Manual,25638,Petrol,0,68.9,1
Aygo,2019,9495,Manual,14207,Petrol,145,57.7,1
Aygo,2019,9495,Manual,11828,Petrol,145,57.7,1
Aygo,2017,7495,Manual,27422,Petrol,145,68.9,1
Aygo,2017,6599,Manual,25496,Petrol,0,69,1
Aygo,2018,8788,Manual,14312,Petrol,150,56.5,1
Aygo,2017,6150,Manual,46993,Petrol,0,69,1
Aygo,2017,6620,Manual,10266,Petrol,0,69,1
Aygo,2017,7995,Manual,21303,Petrol,145,68.9,1
Aygo,2017,7989,Manual,18572,Petrol,145,68.9,1
Aygo,2017,7842,Manual,15113,Petrol,0,68.9,1
Aygo,2017,5917,Manual,22313,Petrol,0,69,1
Aygo,2018,8222,Manual,25453,Petrol,150,56.5,1
Aygo,2017,6595,Manual,31150,Petrol,0,69,1
Aygo,2018,9388,Manual,6982,Petrol,150,56.5,1
Aygo,2019,9749,Manual,2902,Petrol,145,56.5,1
Aygo,2018,8595,Manual,6374,Petrol,145,68.9,1
Aygo,2016,8333,Manual,8752,Petrol,0,69,1
Aygo,2016,6595,Manual,17059,Petrol,0,69,1
Aygo,2017,7795,Manual,36905,Petrol,145,68.9,1
Aygo,2019,12495,Manual,1000,Petrol,145,57.7,1
Aygo,2019,8595,Manual,1000,Petrol,145,56.5,1
Aygo,2019,9495,Manual,1000,Petrol,145,56.5,1
Aygo,2018,8499,Manual,6292,Petrol,145,56.5,1
Aygo,2017,7999,Manual,16933,Petrol,145,68.9,1
Aygo,2017,7795,Manual,12673,Petrol,145,68.9,1
Aygo,2017,7795,Manual,21400,Petrol,145,68.9,1
Aygo,2017,8495,Semi-Auto,11879,Petrol,145,67,1
Aygo,2019,11100,Manual,4146,Petrol,145,56.5,1
Aygo,2018,9299,Manual,10845,Petrol,145,68.9,1
Aygo,2017,5999,Manual,32512,Petrol,0,69,1
Aygo,2017,7995,Manual,17650,Petrol,145,68.9,1
Aygo,2019,11995,Manual,1791,Petrol,145,57.7,1
Aygo,2017,8999,Semi-Auto,30191,Petrol,0,67,1
Aygo,2019,9999,Manual,1500,Petrol,145,56.5,1
Aygo,2016,6950,Manual,43298,Petrol,0,69,1
Aygo,2015,7299,Manual,40771,Petrol,0,69,1
Aygo,2017,7850,Manual,14086,Petrol,0,68.9,1
Aygo,2018,8699,Manual,13278,Petrol,145,68.9,1
Aygo,2019,9999,Manual,1500,Petrol,145,56.5,1
Aygo,2019,9999,Manual,1500,Petrol,145,56.5,1
Aygo,2017,8250,Manual,15000,Petrol,0,68.9,1
Aygo,2017,7800,Manual,23000,Petrol,150,68.9,1
Aygo,2017,7750,Manual,31947,Petrol,0,69,1
Aygo,2017,8000,Manual,30000,Petrol,0,68.9,1
Aygo,2016,6800,Manual,7385,Petrol,0,69,1
Aygo,2017,7282,Manual,16125,Petrol,0,68.9,1
Aygo,2017,6840,Manual,24036,Petrol,145,68.9,1
Aygo,2014,7140,Semi-Auto,44103,Petrol,0,67,1
Aygo,2017,7499,Manual,15000,Petrol,145,69,1
Aygo,2016,7850,Manual,25332,Petrol,0,69,1
Aygo,2017,7395,Manual,27000,Petrol,150,68.9,1
Aygo,2017,9995,Semi-Auto,15311,Petrol,150,67.3,1
Aygo,2014,5999,Manual,18478,Petrol,0,69,1
Aygo,2014,6060,Manual,13100,Petrol,0,69,1
Aygo,2016,6270,Manual,31060,Petrol,0,69,1
Aygo,2016,6380,Manual,9300,Petrol,0,69,1
Aygo,2017,7250,Manual,19000,Petrol,0,68.9,1
Aygo,2017,7498,Manual,22558,Petrol,150,68.9,1
Aygo,2016,7999,Manual,36533,Petrol,0,69,1
Aygo,2015,6240,Manual,9749,Petrol,0,69,1
Aygo,2016,6770,Manual,8642,Petrol,0,69,1
Aygo,2018,9495,Manual,7500,Petrol,150,56.5,1
Aygo,2016,7999,Manual,32082,Petrol,0,69,1
Aygo,2017,6995,Manual,15747,Petrol,0,69,1
Aygo,2016,5999,Manual,23887,Petrol,0,69,1
Aygo,2017,7400,Manual,5985,Petrol,0,69,1
Aygo,2016,6995,Manual,17545,Petrol,0,69,1
Aygo,2016,7499,Manual,21632,Petrol,0,69,1
Aygo,2014,6680,Manual,13772,Petrol,0,69,1
Aygo,2015,6220,Manual,40906,Petrol,0,69,1
Aygo,2016,7495,Manual,14232,Petrol,0,69,1
Aygo,2019,8995,Manual,9459,Petrol,145,56.5,1
Aygo,2018,8700,Manual,9899,Petrol,145,56.5,1
Aygo,2016,6795,Manual,22722,Petrol,0,69,1
Aygo,2016,6495,Manual,22749,Petrol,0,69,1
Aygo,2019,9999,Manual,6482,Petrol,145,57.7,1
Aygo,2019,9995,Manual,6414,Petrol,145,56.5,1
Aygo,2018,8222,Manual,14716,Petrol,145,56.5,1
Aygo,2018,7888,Manual,11773,Petrol,145,56.5,1
Aygo,2016,7999,Manual,13523,Petrol,0,69,1
Aygo,2017,8500,Manual,20732,Petrol,150,68.9,1
Aygo,2016,6695,Manual,30465,Petrol,0,69,1
Aygo,2017,8383,Manual,9989,Petrol,145,68.9,1
Aygo,2018,8495,Manual,4509,Petrol,145,68.9,1
Aygo,2017,8400,Manual,15472,Petrol,0,69,1
Aygo,2016,7200,Manual,11394,Petrol,0,69,1
Aygo,2018,6450,Manual,14619,Petrol,145,69,1
Aygo,2018,9999,Manual,12616,Petrol,145,56.5,1
Aygo,2019,11950,Manual,4930,Petrol,145,57.7,1
Aygo,2017,8999,Semi-Auto,22599,Petrol,0,67.3,1
Aygo,2017,8200,Manual,14130,Petrol,150,68.9,1
Aygo,2018,6995,Manual,14680,Petrol,145,69,1
Aygo,2015,6066,Manual,36000,Petrol,0,69,1
Aygo,2018,7888,Manual,11378,Petrol,150,56.5,1
Aygo,2018,6495,Manual,38285,Petrol,145,69,1
Aygo,2015,7000,Manual,9447,Petrol,0,69,1
Aygo,2017,7700,Manual,7639,Petrol,145,68.9,1
Aygo,2017,5990,Manual,36376,Petrol,0,69,1
Aygo,2017,6890,Manual,8434,Petrol,145,69,1
Aygo,2017,8890,Semi-Auto,22384,Petrol,0,67.3,1
Aygo,2017,6190,Manual,30023,Petrol,0,69,1
Aygo,2017,7690,Manual,22678,Petrol,0,69,1
Aygo,2017,7490,Manual,23786,Petrol,0,68.9,1
Aygo,2019,9299,Manual,13306,Petrol,145,57.7,1
